"","x"
"9228","PLAAT2"
"9229","PLAAT3"
"9230","ATL3"
"9231","RTN3"
"9232","C11orf95"
"9233","SPINDOC"
"9234","MARK2"
"9235","NAA40"
"9236","COX8A"
"9237","OTUB1"
"9238","MACROD1"
"9239","STIP1"
"9240","FERMT3"
"9241","TRPT1"
"9242","NUDT22"
"9243","DNAJC4"
"9244","VEGFB"
"9245","FKBP2"
"9246","PPP1R14B"
"9247","PPP1R14B-AS1"
"9248","PLCB3"
"9249","BAD"
"9250","GPR137"
"9251","ESRRA"
"9252","TRMT112"
"9253","PRDX5"
"9254","AP003774.2"
"9255","CCDC88B"
"9256","RPS6KA4"
"9257","SLC22A11"
"9258","NRXN2"
"9259","RASGRP2"
"9260","PYGM"
"9261","SF1"
"9262","AP001462.1"
"9263","MAP4K2"
"9264","MEN1"
"9265","CDC42BPG"
"9266","EHD1"
"9267","MIR194-2HG"
"9268","ATG2A"
"9269","PPP2R5B"
"9270","BATF2"
"9271","ARL2"
"9272","SNX15"
"9273","SAC3D1"
"9274","NAALADL1"
"9275","CDCA5"
"9276","ZFPL1"
"9277","VPS51"
"9278","TM7SF2"
"9279","ZNHIT2"
"9280","FAU"
"9281","SYVN1"
"9282","MRPL49"
"9283","AP003068.2"
"9284","CAPN1"
"9285","POLA2"
"9286","CDC42EP2"
"9287","DPF2"
"9288","SLC25A45"
"9289","FRMD8"
"9290","NEAT1"
"9291","MALAT1"
"9292","SCYL1"
"9293","LTBP3"
"9294","SSSCA1-AS1"
"9295","ZNRD2"
"9296","FAM89B"
"9297","EHBP1L1"
"9298","KCNK7"
"9299","MAP3K11"
"9300","PCNX3"
"9301","SIPA1"
"9302","RELA"
"9303","RELA-DT"
"9304","KAT5"
"9305","RNASEH2C"
"9306","AP5B1"
"9307","CFL1"
"9308","SNX32"
"9309","MUS81"
"9310","EFEMP2"
"9311","CTSW"
"9312","FIBP"
"9313","CCDC85B"
"9314","FOSL1"
"9315","C11orf68"
"9316","DRAP1"
"9317","SART1"
"9318","EIF1AD"
"9319","BANF1"
"9320","CST6"
"9321","CATSPER1"
"9322","SF3B2"
"9323","PACS1"
"9324","AP000759.1"
"9325","KLC2"
"9326","AP001107.4"
"9327","RAB1B"
"9328","CNIH2"
"9329","YIF1A"
"9330","CD248"
"9331","RIN1"
"9332","BRMS1"
"9333","B4GAT1"
"9334","AP001107.9"
"9335","MRPL11"
"9336","PELI3"
"9337","AP002748.4"
"9338","DPP3"
"9339","BBS1"
"9340","ZDHHC24"
"9341","CTSF"
"9342","CCS"
"9343","RBM14"
"9344","RBM4"
"9345","RBM4B"
"9346","SPTBN2"
"9347","C11orf80"
"9348","RCE1"
"9349","PC"
"9350","LRFN4"
"9351","SYT12"
"9352","RHOD"
"9353","KDM2A"
"9354","GRK2"
"9355","ANKRD13D"
"9356","SSH3"
"9357","RAD9A"
"9358","POLD4"
"9359","CLCF1"
"9360","AP003419.3"
"9361","PPP1CA"
"9362","TBC1D10C"
"9363","CARNS1"
"9364","RPS6KB2"
"9365","CORO1B"
"9366","CABP4"
"9367","TMEM134"
"9368","AIP"
"9369","PITPNM1"
"9370","CDK2AP2"
"9371","GSTP1"
"9372","NDUFV1"
"9373","NUDT8"
"9374","ACY3"
"9375","UNC93B1"
"9376","ALDH3B1"
"9377","NDUFS8"
"9378","TCIRG1"
"9379","AP002807.1"
"9380","CHKA"
"9381","KMT5B"
"9382","C11orf24"
"9383","LRP5"
"9384","PPP6R3"
"9385","TESMIN"
"9386","CPT1A"
"9387","MRPL21"
"9388","IGHMBP2"
"9389","MRGPRF"
"9390","TPCN2"
"9391","MYEOV"
"9392","AP005233.2"
"9393","CCND1"
"9394","LTO1"
"9395","AP007216.2"
"9396","ANO1"
"9397","FADD"
"9398","PPFIA1"
"9399","CTTN"
"9400","SHANK2"
"9401","DHCR7"
"9402","AP002387.2"
"9403","NADSYN1"
"9404","KRTAP5-10"
"9405","ALG1L9P"
"9406","AP003498.2"
"9407","FAM86C1"
"9408","AP002495.1"
"9409","RNF121"
"9410","IL18BP"
"9411","NUMA1"
"9412","AP002490.1"
"9413","LRTOMT"
"9414","LAMTOR1"
"9415","ANAPC15"
"9416","FOLR3"
"9417","FOLR1"
"9418","FOLR2"
"9419","INPPL1"
"9420","CLPB"
"9421","PDE2A"
"9422","ARAP1"
"9423","STARD10"
"9424","AP002381.2"
"9425","ATG16L2"
"9426","FCHSD2"
"9427","P2RY2"
"9428","P2RY6"
"9429","ARHGEF17"
"9430","RELT"
"9431","FAM168A"
"9432","PLEKHB1"
"9433","RAB6A"
"9434","MRPL48"
"9435","COA4"
"9436","PAAF1"
"9437","DNAJB13"
"9438","UCP2"
"9439","UCP3"
"9440","C2CD3"
"9441","PPME1"
"9442","P4HA3"
"9443","PGM2L1"
"9444","KCNE3"
"9445","LIPT2"
"9446","AP001372.2"
"9447","POLD3"
"9448","CHRDL2"
"9449","RNF169"
"9450","XRRA1"
"9451","SPCS2"
"9452","NEU3"
"9453","SLCO2B1"
"9454","TPBGL"
"9455","ARRB1"
"9456","RPS3"
"9457","KLHL35"
"9458","GDPD5"
"9459","SERPINH1"
"9460","MAP6"
"9461","DGAT2"
"9462","UVRAG"
"9463","THAP12"
"9464","GVQW3"
"9465","AP002360.1"
"9466","EMSY"
"9467","LRRC32"
"9468","TSKU"
"9469","AP003119.3"
"9470","ACER3"
"9471","CAPN5"
"9472","MYO7A"
"9473","PAK1"
"9474","CLNS1A"
"9475","AQP11"
"9476","RSF1"
"9477","AAMDC"
"9478","INTS4"
"9479","KCTD14"
"9480","NDUFC2"
"9481","ALG8"
"9482","KCTD21-AS1"
"9483","KCTD21"
"9484","USP35"
"9485","GAB2"
"9486","NARS2"
"9487","TENM4"
"9488","PRCP"
"9489","DDIAS"
"9490","RAB30"
"9491","RAB30-DT"
"9492","PCF11"
"9493","AP000873.2"
"9494","PCF11-AS1"
"9495","ANKRD42"
"9496","CCDC90B"
"9497","DLG2"
"9498","TMEM126B"
"9499","TMEM126A"
"9500","CREBZF"
"9501","CCDC89"
"9502","SYTL2"
"9503","PICALM"
"9504","EED"
"9505","HIKESHI"
"9506","CCDC81"
"9507","ME3"
"9508","PRSS23"
"9509","AP001528.1"
"9510","FZD4"
"9511","FZD4-DT"
"9512","TMEM135"
"9513","RAB38"
"9514","CTSC"
"9515","AP003120.1"
"9516","NOX4"
"9517","NAALAD2"
"9518","CHORDC1"
"9519","FAT3"
"9520","SLC36A4"
"9521","SMCO4"
"9522","CEP295"
"9523","SCARNA9"
"9524","TAF1D"
"9525","C11orf54"
"9526","MED17"
"9527","VSTM5"
"9528","PANX1"
"9529","AP002784.1"
"9530","MRE11"
"9531","ANKRD49"
"9532","C11orf97"
"9533","FUT4"
"9534","PIWIL4"
"9535","AMOTL1"
"9536","CWC15"
"9537","KDM4D"
"9538","SRSF8"
"9539","ENDOD1"
"9540","AP000787.1"
"9541","SESN3"
"9542","FAM76B"
"9543","CEP57"
"9544","MTMR2"
"9545","MAML2"
"9546","CCDC82"
"9547","JRKL"
"9548","ARHGAP42"
"9549","PGR"
"9550","TRPC6"
"9551","CEP126"
"9552","CFAP300"
"9553","YAP1"
"9554","BIRC3"
"9555","BIRC2"
"9556","TMEM123"
"9557","AP001830.1"
"9558","MMP7"
"9559","MMP1"
"9560","DCUN1D5"
"9561","DYNC2H1"
"9562","PDGFD"
"9563","CASP4"
"9564","CASP5"
"9565","CASP1"
"9566","CARD16"
"9567","MSANTD4"
"9568","KBTBD3"
"9569","AASDHPPT"
"9570","GUCY1A2"
"9571","AP000766.1"
"9572","CWF19L2"
"9573","ALKBH8"
"9574","ELMOD1"
"9575","SLN"
"9576","SLC35F2"
"9577","AP003307.1"
"9578","CUL5"
"9579","ACAT1"
"9580","NPAT"
"9581","ATM"
"9582","POGLUT3"
"9583","EXPH5"
"9584","DDX10"
"9585","RDX"
"9586","ZC3H12C"
"9587","LINC02732"
"9588","FDX1"
"9589","ARHGAP20"
"9590","LINC02550"
"9591","COLCA1"
"9592","COLCA2"
"9593","POU2AF1"
"9594","LAYN"
"9595","SIK2"
"9596","PPP2R1B"
"9597","ALG9"
"9598","FDXACB1"
"9599","C11orf1"
"9600","CRYAB"
"9601","HSPB2"
"9602","C11orf52"
"9603","DIXDC1"
"9604","DLAT"
"9605","PIH1D2"
"9606","NKAPD1"
"9607","TIMM8B"
"9608","SDHD"
"9609","IL18"
"9610","TEX12"
"9611","BCO2"
"9612","PTS"
"9613","LINC02762"
"9614","NCAM1"
"9615","TTC12"
"9616","AP002840.2"
"9617","TMPRSS5"
"9618","ZW10"
"9619","USP28"
"9620","ZBTB16"
"9621","NNMT"
"9622","C11orf71"
"9623","RBM7"
"9624","REXO2"
"9625","CADM1"
"9626","LINC00900"
"9627","BUD13"
"9628","ZPR1"
"9629","APOA1"
"9630","SIK3"
"9631","PAFAH1B2"
"9632","SIDT2"
"9633","TAGLN"
"9634","PCSK7"
"9635","RNF214"
"9636","BACE1"
"9637","BACE1-AS"
"9638","AP000892.3"
"9639","CEP164"
"9640","DSCAML1"
"9641","FXYD2"
"9642","FXYD6"
"9643","TMPRSS13"
"9644","IL10RA"
"9645","SCN4B"
"9646","JAML"
"9647","MPZL3"
"9648","MPZL2"
"9649","CD3E"
"9650","CD3D"
"9651","CD3G"
"9652","UBE4A"
"9653","AP001267.1"
"9654","ATP5MG"
"9655","KMT2A"
"9656","AP001267.3"
"9657","TMEM25"
"9658","IFT46"
"9659","ARCN1"
"9660","PHLDB1"
"9661","TREH"
"9662","DDX6"
"9663","AP004609.3"
"9664","BCL9L"
"9665","CCDC84"
"9666","RPS25"
"9667","TRAPPC4"
"9668","SLC37A4"
"9669","AP003392.3"
"9670","HYOU1"
"9671","AP003392.5"
"9672","VPS11"
"9673","HMBS"
"9674","H2AFX"
"9675","DPAGT1"
"9676","C2CD2L"
"9677","HINFP"
"9678","ABCG4"
"9679","NLRX1"
"9680","PDZD3"
"9681","CCDC153"
"9682","CBL"
"9683","MCAM"
"9684","RNF26"
"9685","USP2"
"9686","USP2-AS1"
"9687","THY1"
"9688","NECTIN1"
"9689","OAF"
"9690","TLCD5"
"9691","ARHGEF12"
"9692","GRIK4"
"9693","TBCEL"
"9694","TECTA"
"9695","SC5D"
"9696","SORL1"
"9697","MIR100HG"
"9698","UBASH3B"
"9699","CRTAM"
"9700","JHY"
"9701","HSPA8"
"9702","CLMP"
"9703","GRAMD1B"
"9704","SCN3B"
"9705","ZNF202"
"9706","VWA5A"
"9707","TBRG1"
"9708","SIAE"
"9709","SPA17"
"9710","NRGN"
"9711","VSIG2"
"9712","ESAM"
"9713","AP000866.2"
"9714","MSANTD2"
"9715","AP000866.6"
"9716","AP000866.1"
"9717","ROBO3"
"9718","ROBO4"
"9719","CCDC15-DT"
"9720","CCDC15"
"9721","SLC37A2"
"9722","TMEM218"
"9723","PKNOX2"
"9724","FEZ1"
"9725","EI24"
"9726","STT3A"
"9727","CHEK1"
"9728","HYLS1"
"9729","PUS3"
"9730","CDON"
"9731","RPUSD4"
"9732","FAM118B"
"9733","SRPRA"
"9734","FOXRED1"
"9735","TIRAP"
"9736","DCPS"
"9737","GSEC"
"9738","ST3GAL4"
"9739","KIRREL3"
"9740","ETS1"
"9741","AP001122.1"
"9742","FLI1"
"9743","SENCR"
"9744","KCNJ1"
"9745","KCNJ5"
"9746","C11orf45"
"9747","ARHGAP32"
"9748","BARX2"
"9749","NFRKB"
"9750","PRDM10"
"9751","APLP2"
"9752","ST14"
"9753","ZBTB44"
"9754","ZBTB44-DT"
"9755","ADAMTS15"
"9756","AP003486.1"
"9757","SNX19"
"9758","NTM"
"9759","OPCML"
"9760","IGSF9B"
"9761","JAM3"
"9762","NCAPD3"
"9763","VPS26B"
"9764","THYN1"
"9765","ACAD8"
"9766","GLB1L2"
"9767","B3GAT1"
"9768","IQSEC3"
"9769","AC026369.2"
"9770","AC007406.3"
"9771","SLC6A12"
"9772","SLC6A13"
"9773","AC007406.2"
"9774","AC007406.5"
"9775","KDM5A"
"9776","CCDC77"
"9777","B4GALNT3"
"9778","NINJ2"
"9779","AC021054.1"
"9780","WNK1"
"9781","RAD52"
"9782","AC004803.1"
"9783","ERC1"
"9784","WNT5B"
"9785","FBXL14"
"9786","ADIPOR2"
"9787","CACNA2D4"
"9788","DCP1B"
"9789","CACNA1C"
"9790","CACNA1C-AS2"
"9791","FKBP4"
"9792","ITFG2-AS1"
"9793","ITFG2"
"9794","NRIP2"
"9795","FOXM1"
"9796","RHNO1"
"9797","TULP3"
"9798","AC005911.1"
"9799","TEAD4"
"9800","TSPAN9"
"9801","CRACR2A"
"9802","PARP11"
"9803","AC084375.1"
"9804","CCND2-AS1"
"9805","CCND2"
"9806","TIGAR"
"9807","C12orf4"
"9808","RAD51AP1"
"9809","DYRK4"
"9810","NDUFA9"
"9811","KCNA5"
"9812","NTF3"
"9813","ANO2"
"9814","VWF"
"9815","CD9"
"9816","PLEKHG6"
"9817","TNFRSF1A"
"9818","SCNN1A"
"9819","LTBR"
"9820","AC005840.2"
"9821","CD27-AS1"
"9822","CD27"
"9823","TAPBPL"
"9824","VAMP1"
"9825","AC005840.4"
"9826","MRPL51"
"9827","NCAPD2"
"9828","AC006064.5"
"9829","GAPDH"
"9830","AC006064.4"
"9831","IFFO1"
"9832","NOP2"
"9833","CHD4"
"9834","LPAR5"
"9835","ACRBP"
"9836","ING4"
"9837","ZNF384"
"9838","COPS7A"
"9839","AC125494.2"
"9840","MLF2"
"9841","PTMS"
"9842","LAG3"
"9843","CD4"
"9844","GPR162"
"9845","P3H3"
"9846","GNB3"
"9847","CDCA3"
"9848","USP5"
"9849","TPI1"
"9850","SPSB2"
"9851","LRRC23"
"9852","ENO2"
"9853","ATN1"
"9854","C12orf57"
"9855","U47924.2"
"9856","PTPN6"
"9857","PHB2"
"9858","EMG1"
"9859","LPCAT3"
"9860","C1S"
"9861","C1R"
"9862","C1RL"
"9863","C1RL-AS1"
"9864","RBP5"
"9865","AC018653.3"
"9866","CLSTN3"
"9867","PEX5"
"9868","CD163L1"
"9869","CD163"
"9870","GDF3"
"9871","AC006517.2"
"9872","SLC2A3"
"9873","AC006511.6"
"9874","FOXJ2"
"9875","C3AR1"
"9876","NECAP1"
"9877","CLEC4A"
"9878","FAM66C"
"9879","AC092111.1"
"9880","FAM90A1"
"9881","LINC02449"
"9882","LINC00937"
"9883","CLEC4D"
"9884","CLEC4E"
"9885","AICDA"
"9886","MFAP5"
"9887","RIMKLB"
"9888","AC092490.1"
"9889","PHC1"
"9890","M6PR"
"9891","KLRG1"
"9892","A2M-AS1"
"9893","A2M"
"9894","PZP"
"9895","LINC00987"
"9896","AC092821.3"
"9897","KLRB1"
"9898","AC010186.3"
"9899","CLEC2D"
"9900","CLECL1"
"9901","CD69"
"9902","KLRF1"
"9903","CLEC2B"
"9904","CLEC12A"
"9905","CLEC12B"
"9906","CLEC1A"
"9907","CLEC7A"
"9908","OLR1"
"9909","TMEM52B"
"9910","GABARAPL1"
"9911","KLRD1"
"9912","KLRK1"
"9913","KLRC3"
"9914","KLRC2"
"9915","KLRC1"
"9916","MAGOHB"
"9917","YBX3"
"9918","PRH1"
"9919","PRR4"
"9920","TAS2R14"
"9921","SMIM10L1"
"9922","ETV6"
"9923","LRP6"
"9924","MANSC1"
"9925","LOH12CR2"
"9926","BORCS5"
"9927","DUSP16"
"9928","CREBL2"
"9929","CDKN1B"
"9930","APOLD1"
"9931","DDX47"
"9932","GPRC5A"
"9933","GPRC5D-AS1"
"9934","HEBP1"
"9935","FAM234B"
"9936","EMP1"
"9937","LINC01559"
"9938","ATF7IP"
"9939","PLBD1"
"9940","PLBD1-AS1"
"9941","AC010168.2"
"9942","H2AFJ"
"9943","WBP11"
"9944","C12orf60"
"9945","SMCO3"
"9946","ART4"
"9947","MGP"
"9948","ERP27"
"9949","ARHGDIB"
"9950","RERG"
"9951","PTPRO"
"9952","EPS8"
"9953","STRAP"
"9954","DERA"
"9955","MGST1"
"9956","PLEKHA5"
"9957","AC092828.1"
"9958","AEBP2"
"9959","PDE3A"
"9960","SLCO1C1"
"9961","PYROXD1"
"9962","RECQL"
"9963","GOLT1B"
"9964","SPX"
"9965","LDHB"
"9966","KCNJ8"
"9967","ABCC9"
"9968","CMAS"
"9969","ST8SIA1"
"9970","C2CD5"
"9971","ETNK1"
"9972","SOX5"
"9973","BCAT1"
"9974","LRMP"
"9975","CASC1"
"9976","ETFRF1"
"9977","KRAS"
"9978","AC092794.2"
"9979","AC087239.1"
"9980","RASSF8-AS1"
"9981","RASSF8"
"9982","BHLHE41"
"9983","SSPN"
"9984","AC022509.2"
"9985","AC022509.1"
"9986","ITPR2"
"9987","INTS13"
"9988","FGFR1OP2"
"9989","TM7SF3"
"9990","MED21"
"9991","AC092747.4"
"9992","STK38L"
"9993","ARNTL2"
"9994","PPFIBP1"
"9995","REP15"
"9996","AC009509.4"
"9997","MRPS35"
"9998","KLHL42"
"9999","PTHLH"
"10000","CCDC91"
"10001","AC022364.1"
"10002","AC022079.1"
"10003","FAR2"
"10004","AC009318.1"
"10005","AC009318.2"
"10006","ERGIC2"
"10007","OVCH1-AS1"
"10008","TMTC1"
"10009","IPO8"
"10010","CAPRIN2"
"10011","AC010198.2"
"10012","TSPAN11"
"10013","DDX11-AS1"
"10014","DDX11"
"10015","AC024940.6"
"10016","SINHCAF"
"10017","DENND5B"
"10018","AC068792.1"
"10019","ETFBKMT"
"10020","AMN1"
"10021","AC023157.3"
"10022","LINC02422"
"10023","RESF1"
"10024","AC016957.2"
"10025","BICD1"
"10026","AC048344.4"
"10027","AC026356.1"
"10028","AC026356.2"
"10029","FGD4"
"10030","DNM1L"
"10031","AC084824.5"
"10032","YARS2"
"10033","AC084824.4"
"10034","PKP2"
"10035","AC087588.2"
"10036","ALG10"
"10037","ALG10B"
"10038","CPNE8"
"10039","CPNE8-AS1"
"10040","KIF21A"
"10041","ABCD2"
"10042","SLC2A13"
"10043","AC079630.1"
"10044","LRRK2"
"10045","GXYLT1"
"10046","YAF2"
"10047","PPHLN1"
"10048","ZCRB1"
"10049","PRICKLE1"
"10050","PUS7L"
"10051","IRAK4"
"10052","TWF1"
"10053","TMEM117"
"10054","NELL2"
"10055","ANO6"
"10056","AC008124.1"
"10057","ARID2"
"10058","SCAF11"
"10059","SLC38A1"
"10060","SLC38A2"
"10061","AC008014.1"
"10062","AC008035.1"
"10063","AMIGO2"
"10064","PCED1B"
"10065","PCED1B-AS1"
"10066","RPAP3"
"10067","AC004241.3"
"10068","AC004241.1"
"10069","RAPGEF3"
"10070","SLC48A1"
"10071","HDAC7"
"10072","AC004466.1"
"10073","VDR"
"10074","TMEM106C"
"10075","AC004801.6"
"10076","SENP1"
"10077","PFKM"
"10078","ASB8"
"10079","CCDC184"
"10080","ZNF641"
"10081","KANSL2"
"10082","CCNT1"
"10083","ADCY6"
"10084","CACNB3"
"10085","DDX23"
"10086","RND1"
"10087","CCDC65"
"10088","FKBP11"
"10089","ARF3"
"10090","DDN-AS1"
"10091","PRKAG1"
"10092","KMT2D"
"10093","RHEBL1"
"10094","LMBR1L"
"10095","TUBA1B"
"10096","AC011603.2"
"10097","TUBA1A"
"10098","TUBA1C"
"10099","TROAP"
"10100","DNAJC22"
"10101","SPATS2"
"10102","MCRS1"
"10103","PRPF40B"
"10104","FMNL3"
"10105","TMBIM6"
"10106","NCKAP5L"
"10107","BCDIN3D"
"10108","FAIM2"
"10109","RACGAP1"
"10110","ASIC1"
"10111","SMARCD1"
"10112","GPD1"
"10113","COX14"
"10114","AC074032.1"
"10115","CERS5"
"10116","LIMA1"
"10117","LARP4"
"10118","DIP2B"
"10119","ATF1"
"10120","METTL7A"
"10121","SLC11A2"
"10122","LETMD1"
"10123","CSRNP2"
"10124","TFCP2"
"10125","POU6F1"
"10126","AC139768.1"
"10127","DAZAP2"
"10128","SMAGP"
"10129","BIN2"
"10130","GALNT6"
"10131","SLC4A8"
"10132","C12orf81"
"10133","FIGNL2"
"10134","ACVRL1"
"10135","ACVR1B"
"10136","GRASP"
"10137","NR4A1"
"10138","ATG101"
"10139","AC078864.1"
"10140","KRT80"
"10141","KRT7"
"10142","KRT86"
"10143","KRT81"
"10144","KRT8"
"10145","KRT18"
"10146","EIF4B"
"10147","AC068888.1"
"10148","TNS2"
"10149","SPRYD3"
"10150","IGFBP6"
"10151","CSAD"
"10152","ZNF740"
"10153","ITGB7"
"10154","RARG"
"10155","MFSD5"
"10156","ESPL1"
"10157","PFDN5"
"10158","AC073611.1"
"10159","C12orf10"
"10160","AAAS"
"10161","SP1"
"10162","PRR13"
"10163","PCBP2"
"10164","MAP3K12"
"10165","AC023509.3"
"10166","TARBP2"
"10167","NPFF"
"10168","ATF7"
"10169","ATP5MC2"
"10170","CALCOCO1"
"10171","HOTAIR"
"10172","HOXC11"
"10173","HOXC-AS3"
"10174","HOXC10"
"10175","HOXC6"
"10176","HOXC-AS2"
"10177","HOXC9"
"10178","HOXC-AS1"
"10179","HOXC8"
"10180","HOXC4"
"10181","HOXC5"
"10182","AC023794.1"
"10183","SMUG1"
"10184","LINC02381"
"10185","CBX5"
"10186","HNRNPA1"
"10187","COPZ1"
"10188","GPR84"
"10189","ZNF385A"
"10190","ITGA5"
"10191","GTSF1"
"10192","NCKAP1L"
"10193","PDE1B"
"10194","PPP1R1A"
"10195","TESPA1"
"10196","METTL7B"
"10197","ITGA7"
"10198","BLOC1S1"
"10199","RDH5"
"10200","CD63"
"10201","AC009779.2"
"10202","GDF11"
"10203","SARNP"
"10204","ORMDL2"
"10205","DNAJC14"
"10206","MMP19"
"10207","PYM1"
"10208","DGKA"
"10209","PMEL"
"10210","CDK2"
"10211","RAB5B"
"10212","SUOX"
"10213","IKZF4"
"10214","RPS26"
"10215","ERBB3"
"10216","PA2G4"
"10217","RPL41"
"10218","ESYT1"
"10219","ZC3H10"
"10220","MYL6B"
"10221","MYL6"
"10222","SMARCC2"
"10223","RNF41"
"10224","NABP2"
"10225","SLC39A5"
"10226","ANKRD52"
"10227","COQ10A"
"10228","CS"
"10229","AC073896.2"
"10230","CNPY2"
"10231","PAN2"
"10232","STAT2"
"10233","TIMELESS"
"10234","SPRYD4"
"10235","RBMS2"
"10236","BAZ2A"
"10237","ATP5F1B"
"10238","PTGES3"
"10239","NACA"
"10240","PRIM1"
"10241","HSD17B6"
"10242","RDH16"
"10243","ZBTB39"
"10244","NEMP1"
"10245","NAB2"
"10246","STAT6"
"10247","LRP1"
"10248","NXPH4"
"10249","SHMT2"
"10250","NDUFA4L2"
"10251","STAC3"
"10252","R3HDM2"
"10253","INHBE"
"10254","GLI1"
"10255","ARHGAP9"
"10256","MARS"
"10257","DDIT3"
"10258","MBD6"
"10259","DCTN2"
"10260","KIF5A"
"10261","PIP4K2C"
"10262","DTX3"
"10263","ARHGEF25"
"10264","SLC26A10"
"10265","B4GALNT1"
"10266","OS9"
"10267","AGAP2"
"10268","AGAP2-AS1"
"10269","TSPAN31"
"10270","CDK4"
"10271","MARCH9"
"10272","CYP27B1"
"10273","METTL1"
"10274","EEF1AKMT3"
"10275","TSFM"
"10276","AVIL"
"10277","AC025165.5"
"10278","AC025165.4"
"10279","CTDSP2"
"10280","ATP23"
"10281","GIHCG"
"10282","LRIG3"
"10283","SLC16A7"
"10284","TAFA2"
"10285","USP15"
"10286","MON2"
"10287","LINC01465"
"10288","AC048341.1"
"10289","AC048341.2"
"10290","PPM1H"
"10291","AVPR1A"
"10292","DPY19L2"
"10293","RXYLT1"
"10294","SRGAP1"
"10295","C12orf66"
"10296","XPOT"
"10297","TBK1"
"10298","RASSF3"
"10299","GNS"
"10300","TBC1D30"
"10301","LEMD3"
"10302","AC026124.2"
"10303","MSRB3"
"10304","LLPH"
"10305","TMBIM4"
"10306","IRAK3"
"10307","HELB"
"10308","GRIP1"
"10309","CAND1"
"10310","DYRK2"
"10311","IFNG-AS1"
"10312","MDM1"
"10313","LINC02384"
"10314","RAP1B"
"10315","NUP107"
"10316","SLC35E3"
"10317","MDM2"
"10318","CPM"
"10319","CPSF6"
"10320","LYZ"
"10321","AC020656.1"
"10322","YEATS4"
"10323","FRS2"
"10324","CCT2"
"10325","BEST3"
"10326","RAB3IP"
"10327","MYRFL"
"10328","AC025159.1"
"10329","CNOT2"
"10330","KCNMB4"
"10331","AC025569.1"
"10332","PTPRB"
"10333","AC083809.1"
"10334","PTPRR"
"10335","TSPAN8"
"10336","ZFC3H1"
"10337","THAP2"
"10338","TMEM19"
"10339","RAB21"
"10340","TBC1D15"
"10341","ATXN7L3B"
"10342","CAPS2"
"10343","AC121761.2"
"10344","GLIPR1L2"
"10345","GLIPR1"
"10346","AC121761.1"
"10347","KRR1"
"10348","PHLDA1"
"10349","NAP1L1"
"10350","BBS10"
"10351","OSBPL8"
"10352","ZDHHC17"
"10353","CSRP2"
"10354","E2F7"
"10355","NAV3"
"10356","AC027288.3"
"10357","PAWR"
"10358","PPP1R12A"
"10359","OTOGL"
"10360","LIN7A"
"10361","ACSS3"
"10362","PPFIA2"
"10363","CCDC59"
"10364","METTL25"
"10365","TMTC2"
"10366","LRRIQ1"
"10367","RASSF9"
"10368","NTS"
"10369","C12orf29"
"10370","CEP290"
"10371","TMTC3"
"10372","KITLG"
"10373","DUSP6"
"10374","AC024909.1"
"10375","AC010201.2"
"10376","AC010201.1"
"10377","POC1B"
"10378","GALNT4"
"10379","POC1B-AS1"
"10380","AC025034.1"
"10381","ATP2B1"
"10382","ATP2B1-AS1"
"10383","LUM"
"10384","DCN"
"10385","LINC01619"
"10386","BTG1"
"10387","AC025164.1"
"10388","LINC02391"
"10389","LINC02397"
"10390","EEA1"
"10391","NUDT4"
"10392","UBE2N"
"10393","MRPL42"
"10394","SOCS2-AS1"
"10395","SOCS2"
"10396","CRADD"
"10397","PLXNC1"
"10398","CEP83"
"10399","TMCC3"
"10400","NDUFA12"
"10401","NR2C1"
"10402","FGD6"
"10403","VEZT"
"10404","METAP2"
"10405","NTN4"
"10406","SNRPF"
"10407","AMDHD1"
"10408","LTA4H"
"10409","ELK3"
"10410","CDK17"
"10411","CFAP54"
"10412","NEDD1"
"10413","RMST"
"10414","LINC02453"
"10415","TMPO-AS1"
"10416","TMPO"
"10417","SLC25A3"
"10418","IKBIP"
"10419","APAF1"
"10420","ANKS1B"
"10421","UHRF1BP1L"
"10422","ACTR6"
"10423","DEPDC4"
"10424","SCYL2"
"10425","NR1H4"
"10426","GAS2L3"
"10427","ANO4"
"10428","UTP20"
"10429","ARL1"
"10430","CHPT1"
"10431","GNPTAB"
"10432","DRAM1"
"10433","WASHC3"
"10434","NUP37"
"10435","PARPBP"
"10436","HELLPAR"
"10437","IGF1"
"10438","PAH"
"10439","AC025265.1"
"10440","NT5DC3"
"10441","HSP90B1"
"10442","C12orf73"
"10443","TDG"
"10444","GLT8D2"
"10445","HCFC2"
"10446","NFYB"
"10447","TXNRD1"
"10448","EID3"
"10449","CHST11"
"10450","SLC41A2"
"10451","C12orf45"
"10452","ALDH1L2"
"10453","WASHC4"
"10454","APPL2"
"10455","C12orf75"
"10456","NUAK1"
"10457","CKAP4"
"10458","AC079174.2"
"10459","TCP11L2"
"10460","POLR3B"
"10461","RIC8B"
"10462","AC007541.1"
"10463","TMEM263"
"10464","MTERF2"
"10465","CRY1"
"10466","BTBD11"
"10467","PWP1"
"10468","PRDM4"
"10469","CMKLR1"
"10470","FICD"
"10471","SART3"
"10472","ISCU"
"10473","TMEM119"
"10474","SELPLG"
"10475","CORO1C"
"10476","SSH1"
"10477","DAO"
"10478","USP30"
"10479","USP30-AS1"
"10480","ALKBH2"
"10481","UNG"
"10482","ACACB"
"10483","AC007570.1"
"10484","KCTD10"
"10485","UBE3B"
"10486","MMAB"
