"","x"
"7549","ANKRD2"
"7550","HOGA1"
"7551","MORN4"
"7552","PI4K2A"
"7553","AVPI1"
"7554","MARVELD1"
"7555","ZFYVE27"
"7556","GOLGA7B"
"7557","CRTAC1"
"7558","R3HCC1L"
"7559","LOXL4"
"7560","PYROXD2"
"7561","HPS1"
"7562","HPSE2"
"7563","GOT1"
"7564","SLC25A28"
"7565","ENTPD7"
"7566","CUTC"
"7567","COX15"
"7568","ABCC2"
"7569","DNMBP"
"7570","ERLIN1"
"7571","CHUK"
"7572","CWF19L1"
"7573","BLOC1S2"
"7574","SCD"
"7575","SEC31B"
"7576","HIF1AN"
"7577","SLF2"
"7578","SEMA4G"
"7579","TWNK"
"7580","LZTS2"
"7581","PDZD7"
"7582","SFXN3"
"7583","KAZALD1"
"7584","BTRC"
"7585","DPCD"
"7586","POLL"
"7587","FBXW4"
"7588","NPM3"
"7589","OGA"
"7590","KCNIP2"
"7591","ARMH3"
"7592","HPS6"
"7593","LDB1"
"7594","PPRC1"
"7595","ELOVL3"
"7596","GBF1"
"7597","NFKB2"
"7598","PSD"
"7599","FBXL15"
"7600","CUEDC2"
"7601","C10orf95"
"7602","MFSD13A"
"7603","ACTR1A"
"7604","SUFU"
"7605","TRIM8"
"7606","ARL3"
"7607","SFXN2"
"7608","WBP1L"
"7609","BORCS7"
"7610","AS3MT"
"7611","CNNM2"
"7612","NT5C2"
"7613","PCGF6"
"7614","TAF5"
"7615","PDCD11"
"7616","CALHM2"
"7617","NEURL1"
"7618","SH3PXD2A"
"7619","STN1"
"7620","SLK"
"7621","COL17A1"
"7622","SFR1"
"7623","CFAP43"
"7624","GSTO1"
"7625","GSTO2"
"7626","ITPRIP"
"7627","CFAP58"
"7628","SORCS1"
"7629","XPNPEP1"
"7630","ADD3"
"7631","MXI1"
"7632","SMNDC1"
"7633","SMC3"
"7634","RBM20"
"7635","PDCD4"
"7636","BBIP1"
"7637","SHOC2"
"7638","ADRA2A"
"7639","GPAM"
"7640","ACSL5"
"7641","ZDHHC6"
"7642","VTI1A"
"7643","TCF7L2"
"7644","CASP7"
"7645","PLEKHS1"
"7646","DCLRE1A"
"7647","NHLRC2"
"7648","CCDC186"
"7649","AFAP1L2"
"7650","ABLIM1"
"7651","FAM160B1"
"7652","TRUB1"
"7653","ATRNL1"
"7654","GFRA1"
"7655","C10orf82"
"7656","ENO4"
"7657","SHTN1"
"7658","SLC18A2"
"7659","PDZD8"
"7660","EMX2"
"7661","RAB11FIP2"
"7662","FAM204A"
"7663","CACUL1"
"7664","NANOS1"
"7665","EIF3A"
"7666","DENND10"
"7667","SFXN4"
"7668","PRDX3"
"7669","GRK5"
"7670","TIAL1"
"7671","BAG3"
"7672","INPP5F"
"7673","MCMBP"
"7674","SEC23IP"
"7675","PLPP4"
"7676","WDR11"
"7677","FGFR2"
"7678","ATE1"
"7679","NSMCE4A"
"7680","TACC2"
"7681","BTBD16"
"7682","PLEKHA1"
"7683","HTRA1"
"7684","CUZD1"
"7685","FAM24B"
"7686","C10orf88"
"7687","PSTK"
"7688","IKZF5"
"7689","ACADSB"
"7690","BUB3"
"7691","CPXM2"
"7692","CHST15"
"7693","OAT"
"7694","LHPP"
"7695","FAM53B"
"7696","EEF1AKMT2"
"7697","ABRAXAS2"
"7698","ZRANB1"
"7699","EDRF1"
"7700","MMP21"
"7701","UROS"
"7702","BCCIP"
"7703","DHX32"
"7704","FANK1"
"7705","ADAM12"
"7706","DOCK1"
"7707","INSYN2A"
"7708","CLRN3"
"7709","PTPRE"
"7710","MKI67"
"7711","MGMT"
"7712","EBF3"
"7713","C10orf143"
"7714","GLRX3"
"7715","PPP2R2D"
"7716","BNIP3"
"7717","JAKMIP3"
"7718","DPYSL4"
"7719","STK32C"
"7720","LRRC27"
"7721","PWWP2B"
"7722","INPP5A"
"7723","CFAP46"
"7724","KNDC1"
"7725","UTF1"
"7726","VENTX"
"7727","ADAM8"
"7728","TUBGCP2"
"7729","ZNF511"
"7730","CALY"
"7731","FUOM"
"7732","ECHS1"
"7733","PAOX"
"7734","MTG1"
"7735","SCART1"
"7736","CYP2E1"
"7737","SYCE1"
"7738","BET1L"
"7739","RIC8A"
"7740","SIRT3"
"7741","PSMD13"
"7742","NLRP6"
"7743","PGGHG"
"7744","IFITM2"
"7745","IFITM1"
"7746","IFITM3"
"7747","B4GALNT4"
"7748","PKP3"
"7749","SIGIRR"
"7750","ANO9"
"7751","PTDSS2"
"7752","RNH1"
"7753","HRAS"
"7754","LRRC56"
"7755","LMNTD2"
"7756","RASSF7"
"7757","PHRF1"
"7758","IRF7"
"7759","CDHR5"
"7760","SCT"
"7761","DRD4"
"7762","DEAF1"
"7763","EPS8L2"
"7764","TMEM80"
"7765","TALDO1"
"7766","GATD1"
"7767","SLC25A22"
"7768","PANO1"
"7769","PIDD1"
"7770","PNPLA2"
"7771","CRACR2B"
"7772","CD151"
"7773","POLR2L"
"7774","TSPAN4"
"7775","CHID1"
"7776","AP2A2"
"7777","TOLLIP"
"7778","BRSK2"
"7779","MOB2"
"7780","DUSP8"
"7781","IFITM10"
"7782","CTSD"
"7783","SYT8"
"7784","LSP1"
"7785","TNNT3"
"7786","ASCL2"
"7787","C11orf21"
"7788","TSPAN32"
"7789","CD81"
"7790","TSSC4"
"7791","KCNQ1"
"7792","CDKN1C"
"7793","SLC22A18AS"
"7794","SLC22A18"
"7795","PHLDA2"
"7796","NAP1L4"
"7797","CARS"
"7798","OSBPL5"
"7799","ZNF195"
"7800","CHRNA10"
"7801","NUP98"
"7802","PGAP2"
"7803","RHOG"
"7804","STIM1"
"7805","RRM1"
"7806","SSU72P2"
"7807","SSU72P3"
"7808","TRIM21"
"7809","OR52K1"
"7810","TRIM68"
"7811","OR51E1"
"7812","OR51E2"
"7813","AC104389.5"
"7814","OR51B5"
"7815","OR51B2"
"7816","OR51I1"
"7817","UBQLN3"
"7818","UBQLNL"
"7819","OR52H1"
"7820","TRIM6"
"7821","TRIM34"
"7822","TRIM22"
"7823","OR56B1"
"7824","OR52N4"
"7825","OR52N1"
"7826","FAM160A2"
"7827","CNGA4"
"7828","CAVIN3"
"7829","SMPD1"
"7830","APBB1"
"7831","HPX"
"7832","TRIM3"
"7833","ARFIP2"
"7834","TIMM10B"
"7835","DNHD1"
"7836","RRP8"
"7837","ILK"
"7838","TAF10"
"7839","TPP1"
"7840","DCHS1"
"7841","OR2AG2"
"7842","OR6A2"
"7843","OR2D2"
"7844","ZNF215"
"7845","ZNF214"
"7846","NLRP14"
"7847","OLFML1"
"7848","PPFIBP2"
"7849","CYB5R2"
"7850","EIF3F"
"7851","TUB"
"7852","RIC3"
"7853","LMO1"
"7854","STK33"
"7855","TRIM66"
"7856","ST5"
"7857","AKIP1"
"7858","C11orf16"
"7859","TMEM9B"
"7860","NRIP3"
"7861","SCUBE2"
"7862","DENND5A"
"7863","TMEM41B"
"7864","IPO7"
"7865","ZNF143"
"7866","WEE1"
"7867","SWAP70"
"7868","SBF2"
"7869","ADM"
"7870","AMPD3"
"7871","RNF141"
"7872","LYVE1"
"7873","MRVI1"
"7874","CTR9"
"7875","EIF4G2"
"7876","ZBED5"
"7877","GALNT18"
"7878","CSNK2A3"
"7879","USP47"
"7880","DKK3"
"7881","MICAL2"
"7882","PARVA"
"7883","TEAD1"
"7884","RASSF10"
"7885","ARNTL"
"7886","BTBD10"
"7887","FAR1"
"7888","SPON1"
"7889","RRAS2"
"7890","COPB1"
"7891","PSMA1"
"7892","PDE3B"
"7893","CYP2R1"
"7894","INSC"
"7895","SOX6"
"7896","C11orf58"
"7897","PLEKHA7"
"7898","PIK3C2A"
"7899","NUCB2"
"7900","NCR3LG1"
"7901","KCNJ11"
"7902","USH1C"
"7903","SERGEF"
"7904","TPH1"
"7905","SAAL1"
"7906","SAA4"
"7907","SAA2"
"7908","SAA1"
"7909","HPS5"
"7910","GTF2H1"
"7911","LDHC"
"7912","TSG101"
"7913","UEVLD"
"7914","SPTY2D1OS"
"7915","SPTY2D1"
"7916","TMEM86A"
"7917","ZDHHC13"
"7918","E2F8"
"7919","NAV2"
"7920","HTATIP2"
"7921","PRMT3"
"7922","ANO5"
"7923","FANCF"
"7924","GAS2"
"7925","SVIP"
"7926","ANO3"
"7927","SLC5A12"
"7928","FIBIN"
"7929","BBOX1"
"7930","CCDC34"
"7931","LGR4"
"7932","LIN7C"
"7933","BDNF"
"7934","KIF18A"
"7935","ARL14EP"
"7936","MPPED2"
"7937","DCDC1"
"7938","DNAJC24"
"7939","IMMP1L"
"7940","ELP4"
"7941","RCN1"
"7942","WT1"
"7943","EIF3M"
"7944","CCDC73"
"7945","PRRG4"
"7946","QSER1"
"7947","DEPDC7"
"7948","TCP11L1"
"7949","CSTF3"
"7950","HIPK3"
"7951","FBXO3"
"7952","LMO2"
"7953","CAPRIN1"
"7954","NAT10"
"7955","ABTB2"
"7956","CAT"
"7957","EHF"
"7958","APIP"
"7959","PDHX"
"7960","CD44"
"7961","SLC1A2"
"7962","PAMR1"
"7963","FJX1"
"7964","TRIM44"
"7965","LDLRAD3"
"7966","COMMD9"
"7967","PRR5L"
"7968","TRAF6"
"7969","RAG1"
"7970","C11orf74"
"7971","LRRC4C"
"7972","API5"
"7973","TTC17"
"7974","HSD17B12"
"7975","ALKBH3"
"7976","C11orf96"
"7977","ACCS"
"7978","EXT2"
"7979","CD82"
"7980","TSPAN18"
"7981","TP53I11"
"7982","PRDM11"
"7983","SYT13"
"7984","CHST1"
"7985","SLC35C1"
"7986","CRY2"
"7987","MAPK8IP1"
"7988","C11orf94"
"7989","PEX16"
"7990","LARGE2"
"7991","PHF21A"
"7992","CREB3L1"
"7993","DGKZ"
"7994","MDK"
"7995","AMBRA1"
"7996","HARBI1"
"7997","ATG13"
"7998","ZNF408"
"7999","F2"
"8000","CKAP5"
"8001","LRP4"
"8002","C11orf49"
"8003","ARFGAP2"
"8004","PACSIN3"
"8005","DDB2"
"8006","ACP2"
"8007","NR1H3"
"8008","MADD"
"8009","MYBPC3"
"8010","SPI1"
"8011","SLC39A13"
"8012","PSMC3"
"8013","RAPSN"
"8014","CELF1"
"8015","NDUFS3"
"8016","PTPMT1"
"8017","KBTBD4"
"8018","FAM180B"
"8019","C1QTNF4"
"8020","MTCH2"
"8021","AGBL2"
"8022","FNBP4"
"8023","NUP160"
"8024","PTPRJ"
"8025","OR4A47"
"8026","OR5T1"
"8027","APLNR"
"8028","TNKS1BP1"
"8029","SSRP1"
"8030","PRG2"
"8031","SLC43A3"
"8032","RTN4RL2"
"8033","SLC43A1"
"8034","TIMM10"
"8035","UBE2L6"
"8036","SERPING1"
"8037","CLP1"
"8038","ZDHHC5"
"8039","MED19"
"8040","TMX2"
"8041","SELENOH"
"8042","CTNND1"
"8043","OR9Q2"
"8044","OR5B21"
"8045","LPXN"
"8046","ZFP91"
"8047","CNTF"
"8048","GLYAT"
"8049","GLYATL2"
"8050","GLYATL1"
"8051","FAM111B"
"8052","FAM111A"
"8053","DTX4"
"8054","MPEG1"
"8055","OR5AN1"
"8056","OSBP"
"8057","PATL1"
"8058","STX3"
"8059","TCN1"
"8060","OOSP3"
"8061","MS4A2"
"8062","MS4A6A"
"8063","MS4A4A"
"8064","MS4A7"
"8065","MS4A14"
"8066","MS4A5"
"8067","MS4A1"
"8068","CCDC86"
"8069","PRPF19"
"8070","TMEM109"
"8071","TMEM132A"
"8072","SLC15A3"
"8073","CD6"
"8074","CD5"
"8075","VPS37C"
"8076","VWCE"
"8077","DDB1"
"8078","TKFC"
"8079","CYB561A3"
"8080","TMEM138"
"8081","TMEM216"
"8082","CPSF7"
"8083","PPP1R32"
"8084","LRRC10B"
"8085","SYT7"
"8086","DAGLA"
"8087","MYRF"
"8088","TMEM258"
"8089","FADS2"
"8090","FADS1"
"8091","FADS3"
"8092","RAB3IL1"
"8093","BEST1"
"8094","FTH1"
"8095","INCENP"
"8096","SCGB2A2"
"8097","ASRGL1"
"8098","SCGB1A1"
"8099","AHNAK"
"8100","EEF1G"
"8101","TUT1"
"8102","MTA2"
"8103","EML3"
"8104","ROM1"
"8105","GANAB"
"8106","INTS5"
"8107","C11orf98"
"8108","LBHD1"
"8109","CSKMT"
"8110","UQCC3"
"8111","UBXN1"
"8112","LRRN4CL"
"8113","BSCL2"
"8114","GNG3"
"8115","HNRNPUL2"
"8116","TTC9C"
"8117","ZBTB3"
"8118","POLR2G"
"8119","TAF6L"
"8120","TMEM223"
"8121","TMEM179B"
"8122","NXF1"
"8123","STX5"
"8124","TEX54"
"8125","WDR74"
"8126","SLC3A2"
"8127","LGALS12"
"8128","PLAAT4"
"8129","PLAAT2"
"8130","PLAAT3"
"8131","ATL3"
"8132","C11orf95"
"8133","SPINDOC"
"8134","MARK2"
"8135","COX8A"
"8136","OTUB1"
"8137","MACROD1"
"8138","FERMT3"
"8139","TRPT1"
"8140","NUDT22"
"8141","DNAJC4"
"8142","VEGFB"
"8143","PLCB3"
"8144","BAD"
"8145","GPR137"
"8146","KCNK4"
"8147","CATSPERZ"
"8148","TRMT112"
"8149","PRDX5"
"8150","CCDC88B"
"8151","SLC22A11"
"8152","NRXN2"
"8153","RASGRP2"
"8154","PYGM"
"8155","SF1"
"8156","MAP4K2"
"8157","MEN1"
"8158","CDC42BPG"
"8159","EHD1"
"8160","ATG2A"
"8161","PPP2R5B"
"8162","MAJIN"
"8163","BATF2"
"8164","ARL2"
"8165","SNX15"
"8166","SAC3D1"
"8167","NAALADL1"
"8168","CDCA5"
"8169","ZFPL1"
"8170","TMEM262"
"8171","TM7SF2"
"8172","ZNHIT2"
"8173","SYVN1"
"8174","CAPN1"
"8175","POLA2"
"8176","CDC42EP2"
"8177","DPF2"
"8178","TIGD3"
"8179","SLC25A45"
"8180","FRMD8"
"8181","SCYL1"
"8182","LTBP3"
"8183","ZNRD2"
"8184","FAM89B"
"8185","EHBP1L1"
"8186","KCNK7"
"8187","MAP3K11"
"8188","PCNX3"
"8189","SIPA1"
"8190","RELA"
"8191","KAT5"
"8192","AP5B1"
"8193","MUS81"
"8194","EFEMP2"
"8195","CTSW"
"8196","FIBP"
"8197","CCDC85B"
"8198","FOSL1"
"8199","C11orf68"
"8200","DRAP1"
"8201","TSGA10IP"
"8202","SART1"
"8203","EIF1AD"
"8204","BANF1"
"8205","CST6"
"8206","SF3B2"
"8207","PACS1"
"8208","KLC2"
"8209","RAB1B"
"8210","CNIH2"
"8211","YIF1A"
"8212","CD248"
"8213","RIN1"
"8214","BRMS1"
"8215","B4GAT1"
"8216","SLC29A2"
"8217","NPAS4"
"8218","PELI3"
"8219","DPP3"
"8220","BBS1"
"8221","ZDHHC24"
"8222","ACTN3"
"8223","CTSF"
"8224","CCS"
"8225","RBM14"
"8226","C11orf80"
"8227","RCE1"
"8228","PC"
"8229","LRFN4"
"8230","C11orf86"
"8231","SYT12"
"8232","RHOD"
"8233","KDM2A"
"8234","GRK2"
"8235","ANKRD13D"
"8236","SSH3"
"8237","RAD9A"
"8238","POLD4"
"8239","CLCF1"
"8240","PPP1CA"
"8241","TBC1D10C"
"8242","CARNS1"
"8243","CORO1B"
"8244","CABP4"
"8245","TMEM134"
"8246","AIP"
"8247","PITPNM1"
"8248","GSTP1"
"8249","NDUFV1"
"8250","NUDT8"
"8251","ACY3"
"8252","UNC93B1"
"8253","ALDH3B1"
"8254","NDUFS8"
"8255","TCIRG1"
"8256","CHKA"
"8257","KMT5B"
"8258","C11orf24"
"8259","LRP5"
"8260","PPP6R3"
"8261","GAL"
"8262","TESMIN"
"8263","CPT1A"
"8264","IGHMBP2"
"8265","MRGPRF"
"8266","TPCN2"
"8267","SMIM38"
"8268","MYEOV"
"8269","CCND1"
"8270","LTO1"
"8271","ANO1"
"8272","FADD"
"8273","PPFIA1"
"8274","CTTN"
"8275","SHANK2"
"8276","DHCR7"
"8277","NADSYN1"
"8278","KRTAP5-7"
"8279","KRTAP5-8"
"8280","KRTAP5-9"
"8281","FAM86C1"
"8282","ZNF705E"
"8283","AP002495.1"
"8284","RNF121"
"8285","IL18BP"
"8286","NUMA1"
"8287","LRTOMT"
"8288","LAMTOR1"
"8289","FOLR1"
"8290","FOLR2"
"8291","INPPL1"
"8292","CLPB"
"8293","PDE2A"
"8294","ARAP1"
"8295","STARD10"
"8296","ATG16L2"
"8297","FCHSD2"
"8298","P2RY2"
"8299","P2RY6"
"8300","ARHGEF17"
"8301","RELT"
"8302","FAM168A"
"8303","PLEKHB1"
"8304","COA4"
"8305","PAAF1"
"8306","DNAJB13"
"8307","UCP2"
"8308","UCP3"
"8309","C2CD3"
"8310","PPME1"
"8311","P4HA3"
"8312","PGM2L1"
"8313","KCNE3"
"8314","LIPT2"
"8315","POLD3"
"8316","CHRDL2"
"8317","RNF169"
"8318","XRRA1"
"8319","SPCS2"
"8320","NEU3"
"8321","SLCO2B1"
"8322","TPBGL"
"8323","ARRB1"
"8324","KLHL35"
"8325","GDPD5"
"8326","MAP6"
"8327","DGAT2"
"8328","UVRAG"
"8329","WNT11"
"8330","GVQW3"
"8331","EMSY"
"8332","LRRC32"
"8333","TSKU"
"8334","ACER3"
"8335","B3GNT6"
"8336","CAPN5"
"8337","OMP"
"8338","MYO7A"
"8339","PAK1"
"8340","AQP11"
"8341","RSF1"
"8342","AAMDC"
"8343","INTS4"
"8344","KCTD14"
"8345","NDUFC2"
"8346","ALG8"
"8347","KCTD21"
"8348","USP35"
"8349","GAB2"
"8350","NARS2"
"8351","TENM4"
"8352","FAM181B"
"8353","PRCP"
"8354","RAB30"
"8355","PCF11"
"8356","ANKRD42"
"8357","DLG2"
"8358","TMEM126B"
"8359","TMEM126A"
"8360","CREBZF"
"8361","CCDC89"
"8362","SYTL2"
"8363","CCDC83"
"8364","PICALM"
"8365","EED"
"8366","CCDC81"
"8367","ME3"
"8368","PRSS23"
"8369","FZD4"
"8370","TMEM135"
"8371","RAB38"
"8372","CTSC"
"8373","GRM5"
"8374","NOX4"
"8375","TRIM64B"
"8376","NAALAD2"
"8377","FAT3"
"8378","SLC36A4"
"8379","DEUP1"
"8380","SMCO4"
"8381","CEP295"
"8382","TAF1D"
"8383","C11orf54"
"8384","MED17"
"8385","PANX1"
"8386","MRE11"
"8387","ANKRD49"
"8388","FUT4"
"8389","PIWIL4"
"8390","AMOTL1"
"8391","CWC15"
"8392","KDM4D"
"8393","SRSF8"
"8394","ENDOD1"
"8395","SESN3"
"8396","FAM76B"
"8397","CEP57"
"8398","MTMR2"
"8399","MAML2"
"8400","CCDC82"
"8401","JRKL"
"8402","ARHGAP42"
"8403","PGR"
"8404","TRPC6"
"8405","ANGPTL5"
"8406","CEP126"
"8407","CFAP300"
"8408","YAP1"
"8409","BIRC3"
"8410","BIRC2"
"8411","TMEM123"
"8412","MMP7"
"8413","MMP10"
"8414","MMP1"
"8415","MMP12"
"8416","DCUN1D5"
"8417","DYNC2H1"
"8418","PDGFD"
"8419","CASP4"
"8420","CASP5"
"8421","CARD16"
"8422","CARD17"
"8423","MSANTD4"
"8424","KBTBD3"
"8425","AASDHPPT"
"8426","GUCY1A2"
"8427","CWF19L2"
"8428","ELMOD1"
"8429","SLC35F2"
"8430","RAB39A"
"8431","CUL5"
"8432","ACAT1"
"8433","NPAT"
"8434","ATM"
"8435","C11orf65"
"8436","POGLUT3"
"8437","EXPH5"
"8438","DDX10"
"8439","RDX"
"8440","ZC3H12C"
"8441","FDX1"
"8442","ARHGAP20"
"8443","COLCA2"
"8444","POU2AF1"
"8445","LAYN"
"8446","SIK2"
"8447","PPP2R1B"
"8448","ALG9"
"8449","FDXACB1"
"8450","C11orf1"
"8451","CRYAB"
"8452","HSPB2"
"8453","C11orf52"
"8454","DIXDC1"
"8455","DLAT"
"8456","PIH1D2"
"8457","NKAPD1"
"8458","TIMM8B"
"8459","SDHD"
"8460","IL18"
"8461","TEX12"
"8462","BCO2"
"8463","PTS"
"8464","NCAM1"
"8465","TTC12"
"8466","TMPRSS5"
"8467","ZW10"
"8468","USP28"
"8469","HTR3A"
"8470","ZBTB16"
"8471","NNMT"
"8472","C11orf71"
"8473","RBM7"
"8474","REXO2"
"8475","NXPE2"
"8476","CADM1"
"8477","BUD13"
"8478","ZPR1"
"8479","APOA1"
"8480","SIK3"
"8481","PAFAH1B2"
"8482","SIDT2"
"8483","TAGLN"
"8484","PCSK7"
"8485","RNF214"
"8486","BACE1"
"8487","CEP164"
"8488","DSCAML1"
"8489","FXYD2"
"8490","FXYD6"
"8491","TMPRSS13"
"8492","IL10RA"
"8493","SMIM35"
"8494","SCN4B"
"8495","JAML"
"8496","MPZL3"
"8497","MPZL2"
"8498","CD3E"
"8499","CD3D"
"8500","CD3G"
"8501","UBE4A"
"8502","ATP5MG"
"8503","KMT2A"
"8504","TTC36"
"8505","TMEM25"
"8506","IFT46"
"8507","ARCN1"
"8508","PHLDB1"
"8509","DDX6"
"8510","CXCR5"
"8511","BCL9L"
"8512","UPK2"
"8513","CCDC84"
"8514","TRAPPC4"
"8515","SLC37A4"
"8516","HYOU1"
"8517","VPS11"
"8518","HMBS"
"8519","H2AFX"
"8520","DPAGT1"
"8521","C2CD2L"
"8522","HINFP"
"8523","ABCG4"
"8524","NLRX1"
"8525","CCDC153"
"8526","CBL"
"8527","MCAM"
"8528","RNF26"
"8529","USP2"
"8530","THY1"
"8531","NECTIN1"
"8532","TRIM29"
"8533","OAF"
"8534","POU2F3"
"8535","TLCD5"
"8536","ARHGEF12"
"8537","GRIK4"
"8538","TBCEL"
"8539","TECTA"
"8540","SC5D"
"8541","SORL1"
"8542","BLID"
"8543","UBASH3B"
"8544","CRTAM"
"8545","JHY"
"8546","HSPA8"
"8547","CLMP"
"8548","GRAMD1B"
"8549","SCN3B"
"8550","ZNF202"
"8551","VWA5A"
"8552","TBRG1"
"8553","SIAE"
"8554","SPA17"
"8555","NRGN"
"8556","VSIG2"
"8557","ESAM"
"8558","ROBO3"
"8559","ROBO4"
"8560","CCDC15"
"8561","SLC37A2"
"8562","TMEM218"
"8563","PKNOX2"
"8564","FEZ1"
"8565","EI24"
"8566","STT3A"
"8567","CHEK1"
"8568","HYLS1"
"8569","PUS3"
"8570","DDX25"
"8571","CDON"
"8572","RPUSD4"
"8573","FAM118B"
"8574","SRPRA"
"8575","FOXRED1"
"8576","TIRAP"
"8577","DCPS"
"8578","ST3GAL4"
"8579","ETS1"
"8580","FLI1"
"8581","KCNJ1"
"8582","KCNJ5"
"8583","C11orf45"
"8584","TP53AIP1"
"8585","ARHGAP32"
"8586","BARX2"
"8587","TMEM45B"
"8588","NFRKB"
"8589","PRDM10"
"8590","APLP2"
"8591","ST14"
"8592","ZBTB44"
"8593","ADAMTS8"
"8594","ADAMTS15"
"8595","SNX19"
"8596","NTM"
"8597","OPCML"
"8598","IGSF9B"
"8599","JAM3"
"8600","NCAPD3"
"8601","VPS26B"
"8602","THYN1"
"8603","ACAD8"
"8604","GLB1L2"
"8605","B3GAT1"
"8606","IQSEC3"
"8607","SLC6A12"
"8608","SLC6A13"
"8609","KDM5A"
"8610","CCDC77"
"8611","B4GALNT3"
"8612","NINJ2"
"8613","WNK1"
"8614","RAD52"
"8615","ERC1"
"8616","WNT5B"
"8617","FBXL14"
"8618","ADIPOR2"
"8619","CACNA2D4"
"8620","DCP1B"
"8621","CACNA1C"
"8622","ITFG2"
"8623","NRIP2"
"8624","FOXM1"
"8625","RHNO1"
"8626","TULP3"
"8627","TEAD4"
"8628","TSPAN9"
"8629","CRACR2A"
"8630","PARP11"
"8631","CCND2"
"8632","TIGAR"
"8633","C12orf4"
"8634","RAD51AP1"
"8635","DYRK4"
"8636","AKAP3"
"8637","NDUFA9"
"8638","GALNT8"
"8639","KCNA5"
"8640","NTF3"
"8641","ANO2"
"8642","VWF"
"8643","CD9"
"8644","PLEKHG6"
"8645","TNFRSF1A"
"8646","SCNN1A"
"8647","LTBR"
"8648","CD27"
"8649","TAPBPL"
"8650","VAMP1"
"8651","NCAPD2"
"8652","IFFO1"
"8653","NOP2"
"8654","CHD4"
"8655","LPAR5"
"8656","ACRBP"
"8657","ING4"
"8658","ZNF384"
"8659","PIANP"
"8660","COPS7A"
"8661","MLF2"
"8662","PTMS"
"8663","LAG3"
"8664","CD4"
"8665","GPR162"
"8666","P3H3"
"8667","GNB3"
"8668","CDCA3"
"8669","USP5"
"8670","SPSB2"
"8671","LRRC23"
"8672","ENO2"
"8673","ATN1"
"8674","C12orf57"
"8675","PTPN6"
"8676","PHB2"
"8677","EMG1"
"8678","LPCAT3"
"8679","C1S"
"8680","C1R"
"8681","C1RL"
"8682","RBP5"
"8683","CLSTN3"
"8684","CD163L1"
"8685","CD163"
"8686","CLEC4C"
"8687","NANOGNB"
"8688","SLC2A3"
"8689","FOXJ2"
"8690","C3AR1"
"8691","CLEC4A"
"8692","CLEC6A"
"8693","CLEC4D"
"8694","CLEC4E"
"8695","AICDA"
"8696","MFAP5"
"8697","PHC1"
"8698","M6PR"
"8699","KLRG1"
"8700","A2M"
"8701","PZP"
"8702","KLRB1"
"8703","CLEC2D"
"8704","CLECL1"
"8705","CD69"
"8706","KLRF1"
"8707","CLEC2B"
"8708","KLRF2"
"8709","CLEC12A"
"8710","CLEC12B"
"8711","CLEC9A"
"8712","CLEC1A"
"8713","CLEC7A"
"8714","OLR1"
"8715","TMEM52B"
"8716","GABARAPL1"
"8717","KLRD1"
"8718","KLRK1"
"8719","KLRC4"
"8720","KLRC3"
"8721","KLRC1"
"8722","EIF2S3B"
"8723","MAGOHB"
"8724","STYK1"
"8725","TAS2R9"
"8726","TAS2R10"
"8727","PRR4"
"8728","TAS2R13"
"8729","TAS2R14"
"8730","TAS2R50"
"8731","TAS2R20"
"8732","TAS2R31"
"8733","SMIM10L1"
"8734","ETV6"
"8735","BCL2L14"
"8736","LRP6"
"8737","MANSC1"
"8738","BORCS5"
"8739","DUSP16"
"8740","CREBL2"
"8741","GPR19"
"8742","CDKN1B"
"8743","APOLD1"
"8744","GPRC5A"
"8745","HEBP1"
"8746","FAM234B"
"8747","EMP1"
"8748","GRIN2B"
"8749","ATF7IP"
"8750","PLBD1"
"8751","H2AFJ"
"8752","WBP11"
"8753","C12orf60"
"8754","SMCO3"
"8755","ART4"
"8756","MGP"
"8757","ERP27"
"8758","ARHGDIB"
"8759","PDE6H"
"8760","RERG"
"8761","PTPRO"
"8762","EPS8"
"8763","STRAP"
"8764","DERA"
"8765","MGST1"
"8766","LMO3"
"8767","RERGL"
"8768","PLEKHA5"
"8769","AEBP2"
"8770","PDE3A"
"8771","SLCO1C1"
"8772","PYROXD1"
"8773","RECQL"
"8774","GOLT1B"
"8775","SPX"
"8776","KCNJ8"
"8777","ABCC9"
"8778","CMAS"
"8779","ST8SIA1"
"8780","C2CD5"
"8781","ETNK1"
"8782","SOX5"
"8783","BCAT1"
"8784","LRMP"
"8785","CASC1"
"8786","ETFRF1"
"8787","KRAS"
"8788","RASSF8"
"8789","BHLHE41"
"8790","SSPN"
"8791","ITPR2"
"8792","INTS13"
"8793","FGFR1OP2"
"8794","TM7SF3"
"8795","MED21"
"8796","STK38L"
"8797","ARNTL2"
"8798","SMCO2"
"8799","PPFIBP1"
"8800","REP15"
"8801","MANSC4"
"8802","KLHL42"
"8803","PTHLH"
"8804","CCDC91"
"8805","FAR2"
"8806","ERGIC2"
"8807","OVCH1"
"8808","TMTC1"
"8809","IPO8"
"8810","CAPRIN2"
"8811","TSPAN11"
"8812","DDX11"
"8813","SINHCAF"
"8814","DENND5B"
"8815","ETFBKMT"
"8816","AMN1"
"8817","RESF1"
"8818","BICD1"
"8819","FGD4"
"8820","DNM1L"
"8821","YARS2"
"8822","PKP2"
"8823","ALG10B"
"8824","CPNE8"
"8825","KIF21A"
"8826","ABCD2"
"8827","C12orf40"
"8828","SLC2A13"
